中心	首次拨打日期	网络类别	渠道	来源	推广点	渠道营销专员	推广员	总单量	空号	非本人	不感兴趣	一人多号	年龄小	异地	无中心城市	未接通	停机	废单量	废单率	有效量	未接率	确认有效量	确认有效率
广州1(广州维多利中心)	2017/02/23		推广	Tout      	体育西商铺（维多利中心）	jerry_tzw                     	jerry_tzw	2	0	0	0	0	0	0	0	1	0	0	0.00%	2	50.00%	1	50.00%
广州1(广州维多利中心)	2017/02/23		推广	Tout      	体育西商铺（维多利中心）	star_lxx                      	star_lxx	5	0	0	0	0	0	0	0	2	0	0	0.00%	5	40.00%	3	60.00%
广州2(广州番禺奥园中心)	2017/02/23		推广	Tout      	番禺奥园街坊（奥园中心）	angela_yqm                    	angela_yqm	2	0	1	1	0	0	0	0	0	0	2	100.00%	0	0.00%	0	0.00%
广州2(广州番禺奥园中心)	2017/02/23		推广	Tout      	番禺奥园一楼东门（奥园中心）	angela_yqm                    	angela_yqm	9	0	2	0	0	0	0	0	1	0	2	22.22%	7	11.11%	6	66.67%
广州2(广州番禺奥园中心)	2017/02/23		推广	Tout      	番禺奥园一楼东门（奥园中心）	bella_lyf                     	bella_lyf	9	0	1	1	0	0	0	0	2	0	2	22.22%	7	22.22%	5	55.56%
广州2(广州番禺奥园中心)	2017/02/23		推广	Tout      	番禺奥园一楼东门（奥园中心）	steven_hj                     	steven_hj	1	0	0	0	0	0	0	0	0	0	0	0.00%	1	0.00%	1	100.00%
广州2(广州番禺奥园中心)	2017/02/23		推广	Tout      	番禺永旺梦乐城	angela_yqm                    	angela_yqm	4	0	0	0	0	0	0	0	3	0	0	0.00%	4	75.00%	1	25.00%
广州2(广州番禺奥园中心)	2017/02/23		推广	Tout      	番禺永旺梦乐城	bella_lyf                     	bella_lyf	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州2(广州番禺奥园中心)	2017/02/23		推广	Tout      	番禺永旺梦乐城	jasmine_ljm                   	jasmine_ljm	1	0	0	0	0	0	0	0	0	0	0	0.00%	1	0.00%	1	100.00%
广州2(广州番禺奥园中心)	2017/02/23		推广	Tout      	番禺永旺梦乐城	sea_dht                       	sea_dht	20	0	0	0	0	0	0	0	19	0	0	0.00%	20	95.00%	1	5.00%
广州3(广州万菱汇中心)	2017/02/23		推广	Tout      	天河城	ella_sey                      	ella_sey	1	0	0	0	0	0	0	0	0	0	0	0.00%	1	0.00%	1	100.00%
广州3(广州万菱汇中心)	2017/02/23		推广	Tout      	体育东街坊（体育东中心）	ella_sey                      	ella_sey	13	0	0	2	0	0	0	0	4	0	2	15.38%	11	30.77%	7	53.85%
广州3(广州万菱汇中心)	2017/02/23		推广	Tout      	体育东街坊（体育东中心）	fan_lff                       	fan_lff	1	0	0	0	0	0	0	0	0	0	0	0.00%	1	0.00%	1	100.00%
广州3(广州万菱汇中心)	2017/02/23		推广	Tout      	体育东街坊（体育东中心）	jane_lzf                      	jane_lzf	10	0	1	3	0	0	0	0	4	0	4	40.00%	6	40.00%	2	20.00%
广州3(广州万菱汇中心)	2017/02/23		推广	Tout      	体育东街坊（体育东中心）	phoebe_zq                     	phoebe_zq	17	0	0	3	0	0	0	0	8	0	3	17.65%	14	47.06%	6	35.29%
广州3(广州万菱汇中心)	2017/02/23		推广	Tout      	体育东街坊（体育东中心）	star_lxx                      	star_lxx	9	0	1	0	0	0	1	0	4	0	2	22.22%	7	44.44%	3	33.33%
广州3(广州万菱汇中心)	2017/02/23		推广	Tout      	体育东街坊（体育东中心）	vicky_zw                      	vicky_zw            	1	0	1	0	0	0	0	0	0	0	1	100.00%	0	0.00%	0	0.00%
广州3(广州万菱汇中心)	2017/02/23		推广	Tout      	体育东街坊（体育东中心）	water_ljy                     	water_ljy	2	0	0	0	0	0	0	0	0	0	0	0.00%	2	0.00%	2	100.00%
广州3(广州万菱汇中心)	2017/02/23		推广	Tout      	万菱汇负一楼	lemon_l                       	lemon_l	9	0	0	2	0	0	0	0	4	0	2	22.22%	7	44.44%	3	33.33%
广州3(广州万菱汇中心)	2017/02/23		推广	Tout      	万菱汇负一楼	vincent_lrs                   	vincent_lrs	11	0	0	1	0	0	0	0	5	0	1	9.09%	10	45.45%	5	45.45%
广州4(广州番禺万达中心)	2017/02/23		推广	Tout      	番禺万达二楼 （万达中心）	green_wcj                     	green_wcj	1	0	0	0	0	0	0	0	0	0	0	0.00%	1	0.00%	1	100.00%
广州4(广州番禺万达中心)	2017/02/23		推广	Tout      	番禺万达二楼 （万达中心）	justin_wzc                    	justin_wzc	1	0	0	0	0	0	0	0	0	0	0	0.00%	1	0.00%	1	100.00%
广州4(广州番禺万达中心)	2017/02/23		推广	Tout      	番禺万达一楼（万达中心）	bieber_lzh                    	bieber_lzh	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州4(广州番禺万达中心)	2017/02/23		推广	Tout      	番禺万达一楼（万达中心）	jay_ljj                       	jay_ljj	14	0	0	0	0	0	1	0	6	0	1	7.14%	13	42.86%	7	50.00%
广州4(广州番禺万达中心)	2017/02/23		推广	Tout      	番禺万达一楼（万达中心）	lydia_clz                     	lydia_clz	12	0	2	1	0	0	0	0	7	1	3	25.00%	9	58.33%	2	16.67%
广州4(广州番禺万达中心)	2017/02/23		推广	Tout      	番禺万达一楼（万达中心）	rosa_lst                      	rosa_lst	11	0	0	0	0	0	0	0	6	0	0	0.00%	11	54.55%	5	45.45%
广州4(广州番禺万达中心)	2017/02/23		推广	Tout      	番禺万达一楼（万达中心）	thomas_cjp                    	thomas_cjp	4	0	0	1	0	0	0	0	0	0	1	25.00%	3	0.00%	3	75.00%
广州4(广州番禺万达中心)	2017/02/23		推广	Tout      	番禺万达一楼（万达中心）	vito_zqb                      	vito_zqb	10	0	1	1	0	0	0	0	3	0	3	30.00%	7	30.00%	4	40.00%
广州5(广州白云凯德中心)	2017/02/23		推广	Tout      	白云凯德广场一楼（广州凯德中心）	charlene_hws                  	charlene_hws	5	0	0	0	0	0	0	0	3	0	0	0.00%	5	60.00%	2	40.00%
广州5(广州白云凯德中心)	2017/02/23		推广	Tout      	白云凯德广场一楼（广州凯德中心）	moon_cjp                      	moon_cjp	7	0	0	0	0	0	0	0	4	0	0	0.00%	7	57.14%	3	42.86%
广州5(广州白云凯德中心)	2017/02/23		推广	Tout      	白云凯德广场一楼（广州凯德中心）	sun_zln                       	sun_zln	3	0	0	0	0	0	0	0	2	0	0	0.00%	3	66.67%	1	33.33%
广州5(广州白云凯德中心)	2017/02/23		推广	Tout      	白云凯德广场一楼（广州凯德中心）	tom_hjm                       	tom_hjm	10	0	0	0	0	0	0	0	4	0	0	0.00%	10	40.00%	6	60.00%
广州5(广州白云凯德中心)	2017/02/23		推广	Tout      	白云凯德五楼	ada_hyt                       	ada_hyt	8	0	0	0	0	0	0	0	7	0	0	0.00%	8	87.50%	1	12.50%
广州5(广州白云凯德中心)	2017/02/23		推广	Tout      	白云凯德五楼	zavier_lzw                    	zavier_lzw	13	0	0	0	0	0	0	0	9	0	0	0.00%	13	69.23%	4	30.77%
广州5(广州白云凯德中心)	2017/02/23		推广	Tout      	五号停机坪	janis_zyj                     	janis_zyj	9	0	0	0	0	0	0	0	4	0	0	0.00%	9	44.44%	5	55.56%
广州(广州区域)	2017/02/24		推广	Tin       	宣传单页	michelle_rxl                  	michelle	1	0	0	0	0	0	0	0	0	0	0	0.00%	1	0.00%	1	100.00%
广州1(广州维多利中心)	2017/02/24		推广	Tout      	A点(维多利中心）	andy_zzp                      	andy_zzp	4	0	1	0	0	0	0	0	1	0	2	50.00%	2	25.00%	1	25.00%
广州1(广州维多利中心)	2017/02/24		推广	Tout      	广州购书中心体验点（维多利中心）	ice_cxz                       	ice_cxz	5	0	0	0	0	0	0	0	3	0	0	0.00%	5	60.00%	2	40.00%
广州1(广州维多利中心)	2017/02/24		推广	Tout      	广州购书中心体验点（维多利中心）	jerry_tzw                     	jerry_tzw	1	0	0	0	0	0	0	0	0	0	0	0.00%	1	0.00%	1	100.00%
广州1(广州维多利中心)	2017/02/24		推广	Tout      	广州购书中心体验点（维多利中心）	lemon_l                       	lemon_l	17	0	3	3	0	0	0	0	2	0	6	35.29%	11	11.76%	9	52.94%
广州1(广州维多利中心)	2017/02/24		推广	Tout      	广州购书中心体验点（维多利中心）	vincent_lrs                   	vincent_lrs	3	0	0	0	0	0	0	0	2	0	0	0.00%	3	66.67%	1	33.33%
广州1(广州维多利中心)	2017/02/24		推广	Tout      	体育西商铺（维多利中心）	ice_cxz                       	ice_cxz	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州1(广州维多利中心)	2017/02/24		推广	Tout      	体育西商铺（维多利中心）	jerry_tzw                     	jerry_tzw	3	0	1	0	0	0	0	0	0	0	1	33.33%	2	0.00%	2	66.67%
广州1(广州维多利中心)	2017/02/24		推广	Tout      	体育西商铺（维多利中心）	phoebe_zq                     	phoebe_zq	2	0	0	0	0	0	0	0	1	0	0	0.00%	2	50.00%	1	50.00%
广州1(广州维多利中心)	2017/02/24		推广	Tout      	体育西商铺（维多利中心）	star_lxx                      	star_lxx	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州1(广州维多利中心)	2017/02/24		推广	Tout      	体育西商铺（维多利中心）	taylor_ftt                    	taylor_ftt	1	0	0	0	0	0	0	0	0	0	0	0.00%	1	0.00%	1	100.00%
广州2(广州番禺奥园中心)	2017/02/24		推广	Tout      	番禺临时推广点 （奥园中心）	sea_dht                       	sea_dht	2	0	0	0	0	0	0	0	2	0	0	0.00%	2	100.00%	0	0.00%
广州2(广州番禺奥园中心)	2017/02/24		推广	Tout      	番禺奥园一楼东门（奥园中心）	bella_lyf                     	bella_lyf	3	0	0	1	0	0	0	0	1	0	1	33.33%	2	33.33%	1	33.33%
广州2(广州番禺奥园中心)	2017/02/24		推广	Tout      	番禺奥园一楼东门（奥园中心）	jasmine_ljm                   	jasmine_ljm	4	0	1	0	0	0	0	0	1	0	1	25.00%	3	25.00%	2	50.00%
广州2(广州番禺奥园中心)	2017/02/24		推广	Tout      	番禺奥园一楼东门（奥园中心）	steven_hj                     	steven_hj	5	0	0	1	0	0	0	0	0	0	1	20.00%	4	0.00%	4	80.00%
广州2(广州番禺奥园中心)	2017/02/24		推广	Tout      	番禺永旺梦乐城	angela_yqm                    	angela_yqm	5	0	0	1	0	0	0	0	2	0	1	20.00%	4	40.00%	2	40.00%
广州2(广州番禺奥园中心)	2017/02/24		推广	Tout      	番禺永旺梦乐城	jasmine_ljm                   	jasmine_ljm	7	0	0	1	0	0	0	0	1	0	1	14.29%	6	14.29%	5	71.43%
广州2(广州番禺奥园中心)	2017/02/24		推广	Tout      	番禺永旺梦乐城	sea_dht                       	sea_dht	2	0	0	0	0	0	0	0	2	0	0	0.00%	2	100.00%	0	0.00%
广州2(广州番禺奥园中心)	2017/02/24		推广	Tout      	番禺永旺梦乐城	steven_hj                     	steven_hj	3	0	0	0	0	0	0	0	2	0	0	0.00%	3	66.67%	1	33.33%
广州3(广州万菱汇中心)	2017/02/24		推广	Tout      	体育东街坊（体育东中心）	ella_sey                      	ella_sey	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州3(广州万菱汇中心)	2017/02/24		推广	Tout      	体育东街坊（体育东中心）	jane_lzf                      	jane_lzf	2	0	0	0	0	0	0	0	1	0	0	0.00%	2	50.00%	1	50.00%
广州3(广州万菱汇中心)	2017/02/24		推广	Tout      	体育东街坊（体育东中心）	star_lxx                      	star_lxx	7	0	0	1	0	0	0	0	3	0	1	14.29%	6	42.86%	3	42.86%
广州3(广州万菱汇中心)	2017/02/24		推广	Tout      	体育东街坊（体育东中心）	water_ljy                     	water_ljy	2	0	1	0	0	0	0	0	0	0	1	50.00%	1	0.00%	1	50.00%
广州3(广州万菱汇中心)	2017/02/24		推广	Tout      	万菱汇负一楼	fan_lff                       	fan_lff	6	0	0	0	0	0	0	0	1	0	0	0.00%	6	16.67%	5	83.33%
广州3(广州万菱汇中心)	2017/02/24		推广	Tout      	万菱汇负一楼	jerry_tzw                     	jerry_tzw	7	0	0	1	0	0	0	0	4	0	1	14.29%	6	57.14%	2	28.57%
广州3(广州万菱汇中心)	2017/02/24		推广	Tout      	万菱汇负一楼	vincent_lrs                   	vincent_lrs	12	0	0	3	0	0	0	0	4	0	3	25.00%	9	33.33%	5	41.67%
广州4(广州番禺万达中心)	2017/02/24		推广	Tout      	山姆会员店（万达中心）	bieber_lzh                    	bieber_lzh	4	0	0	0	0	0	0	0	3	0	0	0.00%	4	75.00%	1	25.00%
广州4(广州番禺万达中心)	2017/02/24		推广	Tout      	番禺万达二楼 （万达中心）	green_wcj                     	green_wcj	2	0	0	0	0	0	0	0	1	0	0	0.00%	2	50.00%	1	50.00%
广州4(广州番禺万达中心)	2017/02/24		推广	Tout      	番禺万达二楼 （万达中心）	justin_wzc                    	justin_wzc	2	0	0	0	0	0	0	0	1	0	0	0.00%	2	50.00%	1	50.00%
广州4(广州番禺万达中心)	2017/02/24		推广	Tout      	番禺万达影院（万达中心）	jay_ljj                       	jay_ljj	1	0	0	0	0	0	0	0	0	0	0	0.00%	1	0.00%	1	100.00%
广州4(广州番禺万达中心)	2017/02/24		推广	Tout      	番禺万达一楼（万达中心）	bieber_lzh                    	bieber_lzh	2	0	0	0	0	0	0	0	1	0	0	0.00%	2	50.00%	1	50.00%
广州4(广州番禺万达中心)	2017/02/24		推广	Tout      	番禺万达一楼（万达中心）	jay_ljj                       	jay_ljj	9	0	0	1	0	0	0	0	3	0	1	11.11%	8	33.33%	5	55.56%
广州4(广州番禺万达中心)	2017/02/24		推广	Tout      	番禺万达一楼（万达中心）	lydia_clz                     	lydia_clz	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州4(广州番禺万达中心)	2017/02/24		推广	Tout      	番禺万达一楼（万达中心）	rosa_lst                      	rosa_lst	3	0	0	0	0	0	0	0	1	0	0	0.00%	3	33.33%	2	66.67%
广州4(广州番禺万达中心)	2017/02/24		推广	Tout      	番禺万达一楼（万达中心）	thomas_cjp                    	thomas_cjp	3	0	0	0	0	0	0	0	3	0	0	0.00%	3	100.00%	0	0.00%
广州4(广州番禺万达中心)	2017/02/24		推广	Tout      	番禺万达一楼（万达中心）	vito_zqb                      	vito_zqb	4	0	0	0	0	0	1	0	1	0	1	25.00%	3	25.00%	2	50.00%
广州5(广州白云凯德中心)	2017/02/24		推广	Tout      	白云凯德广场一楼（广州凯德中心）	ada_hyt                       	ada_hyt	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州5(广州白云凯德中心)	2017/02/24		推广	Tout      	白云凯德广场一楼（广州凯德中心）	charlene_hws                  	charlene_hws	2	0	0	0	0	0	0	0	1	0	0	0.00%	2	50.00%	1	50.00%
广州5(广州白云凯德中心)	2017/02/24		推广	Tout      	白云凯德广场一楼（广州凯德中心）	moon_cjp                      	moon_cjp	10	0	0	1	0	0	0	0	7	0	1	10.00%	9	70.00%	2	20.00%
广州5(广州白云凯德中心)	2017/02/24		推广	Tout      	白云凯德广场一楼（广州凯德中心）	sun_zln                       	sun_zln	11	0	0	0	0	0	0	0	3	0	0	0.00%	11	27.27%	8	72.73%
广州5(广州白云凯德中心)	2017/02/24		推广	Tout      	白云凯德广场一楼（广州凯德中心）	zavier_lzw                    	zavier_lzw	1	0	0	0	0	0	0	0	0	0	0	0.00%	1	0.00%	1	100.00%
广州5(广州白云凯德中心)	2017/02/24		推广	Tout      	白云凯德五楼	ada_hyt                       	ada_hyt	7	0	0	0	0	0	0	0	7	0	0	0.00%	7	100.00%	0	0.00%
广州5(广州白云凯德中心)	2017/02/24		推广	Tout      	白云凯德五楼	charlene_hws                  	charlene_hws	6	0	0	0	0	0	0	0	4	0	0	0.00%	6	66.67%	2	33.33%
广州5(广州白云凯德中心)	2017/02/24		推广	Tout      	白云凯德五楼	janis_zyj                     	janis_zyj	2	0	0	0	0	0	0	0	2	0	0	0.00%	2	100.00%	0	0.00%
广州5(广州白云凯德中心)	2017/02/24		推广	Tout      	白云凯德五楼	tom_hjm                       	tom_hjm	2	0	0	0	0	0	0	0	2	0	0	0.00%	2	100.00%	0	0.00%
广州5(广州白云凯德中心)	2017/02/24		推广	Tout      	五号停机坪	moon_cjp                      	moon_cjp	3	0	0	0	0	0	0	0	3	0	0	0.00%	3	100.00%	0	0.00%
广州5(广州白云凯德中心)	2017/02/24		推广	Tout      	五号停机坪	tom_hjm                       	tom_hjm	4	0	0	0	0	0	0	0	2	0	0	0.00%	4	50.00%	2	50.00%
广州5(广州白云凯德中心)	2017/02/24		推广	Tout      	五号停机坪	zavier_lzw                    	zavier_lzw	4	0	0	0	0	0	0	0	2	0	0	0.00%	4	50.00%	2	50.00%
广州1(广州维多利中心)	2017/02/25		推广	Tout      	A点(维多利中心）	andy_zzp                      	andy_zzp	5	0	0	0	0	0	0	0	4	0	0	0.00%	5	80.00%	1	20.00%
广州1(广州维多利中心)	2017/02/25		推广	Tout      	广州购书中心体验点（维多利中心）	cookie_lyl                    	cookie_lyl	15	0	1	0	0	0	1	0	10	0	2	13.33%	13	66.67%	3	20.00%
广州1(广州维多利中心)	2017/02/25		推广	Tout      	广州购书中心体验点（维多利中心）	jerry_tzw                     	jerry_tzw	14	0	0	3	0	0	0	0	7	0	3	21.43%	11	50.00%	4	28.57%
广州1(广州维多利中心)	2017/02/25		推广	Tout      	广州购书中心体验点（维多利中心）	lemon_l                       	lemon_l	16	0	3	4	0	0	0	0	5	0	7	43.75%	9	31.25%	4	25.00%
广州1(广州维多利中心)	2017/02/25		推广	Tout      	广州购书中心体验点（维多利中心）	star_lxx                      	star_lxx	1	0	0	0	0	0	0	0	0	0	0	0.00%	1	0.00%	1	100.00%
广州1(广州维多利中心)	2017/02/25		推广	Tout      	广州购书中心体验点（维多利中心）	taylor_ftt                    	taylor_ftt	19	0	2	4	0	0	0	0	9	0	6	31.58%	13	47.37%	4	21.05%
广州1(广州维多利中心)	2017/02/25		推广	Tout      	广州购书中心体验点（维多利中心）	vincent_lrs                   	vincent_lrs	12	0	1	1	0	0	0	0	3	0	2	16.67%	10	25.00%	7	58.33%
广州1(广州维多利中心)	2017/02/25		推广	Tout      	体育西商铺（维多利中心）	ice_cxz                       	ice_cxz	6	0	0	1	0	0	0	0	3	1	1	16.67%	5	50.00%	2	33.33%
广州1(广州维多利中心)	2017/02/25		推广	Tout      	体育西商铺（维多利中心）	jerry_tzw                     	jerry_tzw	5	0	0	0	0	0	0	0	4	0	0	0.00%	5	80.00%	1	20.00%
广州1(广州维多利中心)	2017/02/25		推广	Tout      	体育西商铺（维多利中心）	phoebe_zq                     	phoebe_zq	13	0	0	3	0	0	0	0	4	0	3	23.08%	10	30.77%	6	46.15%
广州1(广州维多利中心)	2017/02/25		推广	Tout      	体育西商铺（维多利中心）	taylor_ftt                    	taylor_ftt	7	0	0	2	0	0	1	0	4	0	3	42.86%	4	57.14%	0	0.00%
广州1(广州维多利中心)	2017/02/25		推广	Tout      	体育西商铺（维多利中心）	vincent_lrs                   	vincent_lrs	2	0	0	0	0	0	0	0	2	0	0	0.00%	2	100.00%	0	0.00%
广州2(广州番禺奥园中心)	2017/02/25		推广	Tout      	番禺奥园一楼东门（奥园中心）	angela_yqm                    	angela_yqm	2	0	0	0	0	0	0	0	0	0	0	0.00%	2	0.00%	2	100.00%
广州2(广州番禺奥园中心)	2017/02/25		推广	Tout      	番禺奥园一楼东门（奥园中心）	bella_lyf                     	bella_lyf	8	0	0	0	0	0	0	0	5	0	0	0.00%	8	62.50%	3	37.50%
广州2(广州番禺奥园中心)	2017/02/25		推广	Tout      	番禺奥园一楼东门（奥园中心）	jasmine_ljm                   	jasmine_ljm	11	0	0	1	0	0	0	0	3	0	3	27.27%	8	27.27%	5	45.45%
广州2(广州番禺奥园中心)	2017/02/25		推广	Tout      	番禺奥园一楼东门（奥园中心）	sea_dht                       	sea_dht	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州2(广州番禺奥园中心)	2017/02/25		推广	Tout      	番禺奥园一楼东门（奥园中心）	steven_hj                     	steven_hj	4	0	0	0	0	0	0	0	4	0	0	0.00%	4	100.00%	0	0.00%
广州2(广州番禺奥园中心)	2017/02/25		推广	Tout      	番禺永旺梦乐城	angela_yqm                    	angela_yqm	1	0	0	1	0	0	0	0	0	0	1	100.00%	0	0.00%	0	0.00%
广州2(广州番禺奥园中心)	2017/02/25		推广	Tout      	番禺永旺梦乐城	jasmine_ljm                   	jasmine_ljm	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州2(广州番禺奥园中心)	2017/02/25		推广	Tout      	番禺永旺梦乐城	sea_dht                       	sea_dht	13	0	0	0	0	0	0	0	12	0	0	0.00%	13	92.31%	1	7.69%
广州2(广州番禺奥园中心)	2017/02/25		推广	Tout      	番禺永旺梦乐城	steven_hj                     	steven_hj	9	0	0	1	0	0	0	0	2	0	1	11.11%	8	22.22%	6	66.67%
广州3(广州万菱汇中心)	2017/02/25		推广	Tout      	体育东街坊（体育东中心）	ella_sey                      	ella_sey	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州3(广州万菱汇中心)	2017/02/25		推广	Tout      	万菱汇负一楼	fan_lff                       	fan_lff	2	0	0	0	0	0	0	0	0	0	0	0.00%	2	0.00%	2	100.00%
广州3(广州万菱汇中心)	2017/02/25		推广	Tout      	万菱汇负一楼	jane_lzf                      	jane_lzf	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州4(广州番禺万达中心)	2017/02/25		推广	Tout      	山姆会员店（万达中心）	bieber_lzh                    	bieber_lzh	4	0	0	0	0	0	0	0	3	0	0	0.00%	4	75.00%	1	25.00%
广州4(广州番禺万达中心)	2017/02/25		推广	Tout      	山姆会员店（万达中心）	rosa_lst                      	rosa_lst	5	0	1	1	0	0	0	0	3	1	2	40.00%	3	60.00%	0	0.00%
广州4(广州番禺万达中心)	2017/02/25		推广	Tout      	番禺万达临时推广点 （万达中心）	jay_ljj                       	jay_ljj	5	0	0	0	0	0	0	0	5	0	0	0.00%	5	100.00%	0	0.00%
广州4(广州番禺万达中心)	2017/02/25		推广	Tout      	番禺万达二楼 （万达中心）	green_wcj                     	green_wcj	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州4(广州番禺万达中心)	2017/02/25		推广	Tout      	番禺万达二楼 （万达中心）	justin_wzc                    	justin_wzc	1	0	0	0	0	0	0	0	0	0	0	0.00%	1	0.00%	1	100.00%
广州4(广州番禺万达中心)	2017/02/25		推广	Tout      	番禺万达一楼（万达中心）	jay_ljj                       	jay_ljj	7	0	0	0	0	0	0	0	3	0	1	14.29%	6	42.86%	3	42.86%
广州4(广州番禺万达中心)	2017/02/25		推广	Tout      	番禺万达一楼（万达中心）	lydia_clz                     	lydia_clz	7	0	0	0	0	0	0	0	6	0	1	14.29%	6	85.71%	0	0.00%
广州4(广州番禺万达中心)	2017/02/25		推广	Tout      	番禺万达一楼（万达中心）	rosa_lst                      	rosa_lst	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州4(广州番禺万达中心)	2017/02/25		推广	Tout      	番禺万达一楼（万达中心）	vito_zqb                      	vito_zqb	2	0	0	0	0	0	0	0	2	0	0	0.00%	2	100.00%	0	0.00%
广州5(广州白云凯德中心)	2017/02/25		推广	Tout      	白云凯德广场一楼（广州凯德中心）	ada_hyt                       	ada_hyt	9	0	0	0	0	0	0	0	8	0	0	0.00%	9	88.89%	1	11.11%
广州5(广州白云凯德中心)	2017/02/25		推广	Tout      	白云凯德广场一楼（广州凯德中心）	charlene_hws                  	charlene_hws	2	0	0	0	0	0	0	0	0	0	0	0.00%	2	0.00%	2	100.00%
广州5(广州白云凯德中心)	2017/02/25		推广	Tout      	白云凯德广场一楼（广州凯德中心）	moon_cjp                      	moon_cjp	2	0	0	0	0	0	0	0	2	0	0	0.00%	2	100.00%	0	0.00%
广州5(广州白云凯德中心)	2017/02/25		推广	Tout      	白云凯德广场一楼（广州凯德中心）	sun_zln                       	sun_zln	10	0	0	0	0	0	0	0	7	0	0	0.00%	10	70.00%	3	30.00%
广州5(广州白云凯德中心)	2017/02/25		推广	Tout      	白云凯德广场一楼（广州凯德中心）	tom_hjm                       	tom_hjm	1	0	0	0	0	0	0	0	1	0	0	0.00%	1	100.00%	0	0.00%
广州5(广州白云凯德中心)	2017/02/25		推广	Tout      	白云凯德广场一楼（广州凯德中心）	zavier_lzw                    	zavier_lzw	2	0	0	0	0	0	0	0	1	0	0	0.00%	2	50.00%	1	50.00%
广州5(广州白云凯德中心)	2017/02/25		推广	Tout      	白云凯德五楼	janis_zyj                     	janis_zyj	7	0	0	0	0	0	0	0	7	0	0	0.00%	7	100.00%	0	0.00%
广州5(广州白云凯德中心)	2017/02/25		推广	Tout      	白云凯德五楼	tom_hjm                       	tom_hjm	2	0	0	0	0	0	0	0	2	0	0	0.00%	2	100.00%	0	0.00%
广州5(广州白云凯德中心)	2017/02/25		推广	Tout      	五号停机坪	charlene_hws                  	charlene_hws	7	0	0	0	0	0	0	0	7	0	0	0.00%	7	100.00%	0	0.00%
广州5(广州白云凯德中心)	2017/02/25		推广	Tout      	五号停机坪	moon_cjp                      	moon_cjp	7	0	0	0	0	0	0	0	6	0	0	0.00%	7	85.71%	1	14.29%
广州5(广州白云凯德中心)	2017/02/25		推广	Tout      	五号停机坪	sun_zln                       	sun_zln	2	0	0	0	0	0	0	0	2	0	0	0.00%	2	100.00%	0	0.00%
广州5(广州白云凯德中心)	2017/02/25		推广	Tout      	五号停机坪	zavier_lzw                    	zavier_lzw	3	0	0	0	0	0	0	0	1	0	0	0.00%	3	33.33%	2	66.67%
广州1(广州维多利中心)	2017/02/26		推广	Tout      	广州购书中心体验点（维多利中心）	cookie_lyl                    	cookie_lyl	25	0	3	6	0	0	1	0	11	0	10	40.00%	15	44.00%	4	16.00%
广州1(广州维多利中心)	2017/02/26		推广	Tout      	广州购书中心体验点（维多利中心）	ice_cxz                       	ice_cxz	7	0	0	0	0	0	0	0	4	0	0	0.00%	7	57.14%	3	42.86%
广州1(广州维多利中心)	2017/02/26		推广	Tout      	广州购书中心体验点（维多利中心）	jerry_tzw                     	jerry_tzw	7	0	1	1	0	0	0	0	1	0	2	28.57%	5	14.29%	4	57.14%
广州1(广州维多利中心)	2017/02/26		推广	Tout      	广州购书中心体验点（维多利中心）	lemon_l                       	lemon_l	16	0	2	3	0	1	1	0	7	0	7	43.75%	9	43.75%	2	12.50%
广州1(广州维多利中心)	2017/02/26		推广	Tout      	广州购书中心体验点（维多利中心）	phoebe_zq                     	phoebe_zq	29	1	0	1	0	0	0	0	18	0	2	6.90%	27	62.07%	9	31.03%
广州1(广州维多利中心)	2017/02/26		推广	Tout      	广州购书中心体验点（维多利中心）	star_lxx                      	star_lxx	16	0	1	1	0	0	0	0	10	0	2	12.50%	14	62.50%	4	25.00%
广州1(广州维多利中心)	2017/02/26		推广	Tout      	广州购书中心体验点（维多利中心）	taylor_ftt                    	taylor_ftt	11	0	0	2	0	0	0	0	7	1	2	18.18%	9	63.64%	2	18.18%
广州1(广州维多利中心)	2017/02/26		推广	Tout      	广州购书中心体验点（维多利中心）	vincent_lrs                   	vincent_lrs	2	0	0	0	0	0	0	0	2	0	0	0.00%	2	100.00%	0	0.00%
广州1(广州维多利中心)	2017/02/26		推广	Tout      	体育西商铺（维多利中心）	jerry_tzw                     	jerry_tzw	10	0	0	3	0	0	0	0	5	0	3	30.00%	7	50.00%	2	20.00%
